,GDAY_DS,T_ID,VS_T_ID,WLS,BF,ball_count,year,pitcher_data_p_lose_score,P_WHIP_RT
697,20160626,WO,LG,L,106,-45.884713223745536,2016,6.277872330003315,0.9915485209230739
698,20160628,WO,HH,L,141,-10.884713223745536,2016,6.277872330003317,1.0690503769093893
699,20160628,HH,WO,W,187,35.115286776254464,2016,inf,1.2574215367976866
700,20160628,HT,LG,W,148,-3.8847132237455355,2016,inf,0.9915485209230739
701,20160628,LG,HT,L,118,-33.884713223745536,2016,inf,1.1389219336225982
702,20160628,OB,NC,W,183,31.115286776254464,2016,6.003026908115338,1.367540131090048
703,20160628,NC,OB,L,174,22.115286776254464,2016,5.607897177994281,1.5511663758024308
704,20160628,KT,SK,L,176,24.115286776254464,2016,,0.9258644397147244
705,20160628,SK,KT,W,107,-44.884713223745536,2016,inf,1.1438500300299619
706,20160628,LT,SS,W,158,6.1152867762544645,2016,inf,1.3281872491512654
707,20160628,SS,LT,L,183,31.115286776254464,2016,inf,1.4772979206561154
708,20160629,WO,HH,W,135,-16.884713223745536,2016,6.277872330003314,1.0690503769093893
709,20160629,HH,WO,L,119,-32.884713223745536,2016,inf,1.2574215367976866
710,20160629,HT,LG,W,139,-12.884713223745536,2016,inf,0.9915485209230739
711,20160629,LG,HT,L,155,3.1152867762544645,2016,inf,1.1389219336225982
712,20160629,OB,NC,L,226,74.11528677625446,2016,6.003026908115338,1.367540131090048
713,20160629,NC,OB,W,130,-21.884713223745536,2016,5.607897177994281,1.5511663758024308
714,20160629,KT,SK,L,170,18.115286776254464,2016,,0.9258644397147244
715,20160629,SK,KT,W,163,11.115286776254464,2016,inf,1.1438500300299619
716,20160629,LT,SS,W,179,27.115286776254464,2016,inf,1.3281872491512654
717,20160629,SS,LT,L,166,14.115286776254464,2016,inf,1.4772979206561154
718,20160630,WO,HH,W,171,19.115286776254464,2016,6.277872330003317,1.0690503769093893
719,20160630,HH,WO,L,138,-13.884713223745536,2016,inf,1.2574215367976866
720,20160630,HT,LG,L,201,49.115286776254464,2016,inf,0.9915485209230739
721,20160630,LG,HT,W,195,43.115286776254464,2016,inf,1.1389219336225982
722,20160630,OB,NC,W,139,-12.884713223745536,2016,6.003026908115337,1.367540131090048
723,20160630,NC,OB,L,173,21.115286776254464,2016,5.60789717799428,1.5511663758024308
724,20160630,KT,SK,W,150,-1.8847132237455355,2016,,0.9258644397147244
725,20160630,SK,KT,L,140,-11.884713223745536,2016,inf,1.1438500300299619
726,20160630,LT,SS,W,195,43.115286776254464,2016,inf,1.3281872491512654
727,20160630,SS,LT,L,158,6.1152867762544645,2016,inf,1.4772979206561154
728,20160701,WO,HT,W,166,14.115286776254464,2016,6.277872330003317,1.1389219336225982
729,20160701,HT,WO,L,175,23.115286776254464,2016,inf,1.2574215367976866
730,20160702,WO,HT,W,136,-15.884713223745536,2016,6.277872330003315,1.1389219336225982
731,20160702,HT,WO,L,177,25.115286776254464,2016,inf,1.2574215367976866
732,20160702,HH,OB,L,134,-17.884713223745536,2016,inf,1.5511663758024308
733,20160702,OB,HH,W,141,-10.884713223745536,2016,6.003026908115338,1.0690503769093893
734,20160702,LG,SK,L,146,-5.8847132237455355,2016,inf,0.9258644397147244
735,20160702,SK,LG,W,171,19.115286776254464,2016,inf,0.9915485209230739
736,20160703,WO,HT,W,206,54.115286776254464,2016,6.277872330003317,1.1389219336225982
737,20160703,HT,WO,L,207,55.115286776254464,2016,inf,1.2574215367976866
738,20160703,LG,SK,L,152,0.11528677625446448,2016,inf,0.9258644397147244
739,20160703,SK,LG,W,173,21.115286776254464,2016,inf,0.9915485209230739
740,20160705,SS,LG,W,137,-14.884713223745536,2016,inf,0.9915485209230739
741,20160705,LG,SS,L,136,-15.884713223745536,2016,inf,1.3281872491512654
742,20160706,SK,HH,L,213,61.115286776254464,2016,inf,1.0690503769093893
743,20160706,HH,SK,W,128,-23.884713223745536,2016,inf,0.9258644397147244
744,20160706,KT,HT,L,187,35.115286776254464,2016,,1.1389219336225982
745,20160706,HT,KT,W,128,-23.884713223745536,2016,inf,1.1438500300299619
746,20160706,NC,LT,W,152,0.11528677625446448,2016,5.60789717799428,1.4772979206561154
747,20160706,LT,NC,L,183,31.115286776254464,2016,inf,1.367540131090048
748,20160706,OB,WO,L,171,19.115286776254464,2016,6.003026908115337,1.2574215367976866
749,20160706,WO,OB,W,190,38.115286776254464,2016,6.277872330003317,1.5511663758024308
750,20160707,SK,HH,L,157,5.1152867762544645,2016,inf,1.0690503769093893
751,20160707,HH,SK,W,118,-33.884713223745536,2016,inf,0.9258644397147244
752,20160707,KT,HT,L,153,1.1152867762544645,2016,,1.1389219336225982
753,20160707,HT,KT,W,122,-29.884713223745536,2016,inf,1.1438500300299619
754,20160707,SS,LG,W,196,44.115286776254464,2016,inf,0.9915485209230739
755,20160707,LG,SS,L,167,15.115286776254464,2016,inf,1.3281872491512654
756,20160707,NC,LT,W,142,-9.884713223745536,2016,5.60789717799428,1.4772979206561154
757,20160707,LT,NC,L,132,-19.884713223745536,2016,inf,1.367540131090048
758,20160707,OB,WO,W,114,-37.884713223745536,2016,6.003026908115338,1.2574215367976866
759,20160707,WO,OB,L,131,-20.884713223745536,2016,6.277872330003317,1.5511663758024308
760,20160708,OB,HT,L,187,35.115286776254464,2016,6.003026908115338,1.1389219336225982
761,20160708,HT,OB,W,153,1.1152867762544645,2016,inf,1.5511663758024308
762,20160708,SK,KT,W,119,-32.884713223745536,2016,inf,1.1438500300299619
763,20160708,KT,SK,L,166,14.115286776254464,2016,,0.9258644397147244
764,20160708,LT,LG,W,155,3.1152867762544645,2016,inf,0.9915485209230739
765,20160708,LG,LT,L,140,-11.884713223745536,2016,inf,1.4772979206561154
766,20160708,WO,NC,L,161,9.115286776254464,2016,6.277872330003315,1.367540131090048
767,20160708,NC,WO,W,178,26.115286776254464,2016,5.60789717799428,1.2574215367976866
768,20160708,HH,SS,W,174,22.115286776254464,2016,inf,1.3281872491512654
769,20160708,SS,HH,L,131,-20.884713223745536,2016,inf,1.0690503769093893
770,20160709,OB,HT,W,172,20.115286776254464,2016,6.003026908115337,1.1389219336225982
771,20160709,HT,OB,L,183,31.115286776254464,2016,inf,1.5511663758024308
772,20160709,SK,KT,L,175,23.115286776254464,2016,inf,1.1438500300299619
773,20160709,KT,SK,W,170,18.115286776254464,2016,,0.9258644397147244
774,20160709,LT,LG,W,209,57.115286776254464,2016,inf,0.9915485209230739
775,20160709,LG,LT,L,239,87.11528677625446,2016,inf,1.4772979206561154
776,20160709,WO,NC,W,157,5.1152867762544645,2016,6.277872330003317,1.367540131090048
777,20160709,NC,WO,L,151,-0.8847132237455355,2016,5.60789717799428,1.2574215367976866
778,20160709,HH,SS,D,199,47.115286776254464,2016,inf,1.3281872491512654
779,20160709,SS,HH,D,221,69.11528677625446,2016,inf,1.0690503769093893
780,20160710,OB,HT,L,210,58.115286776254464,2016,6.003026908115338,1.1389219336225982
781,20160710,HT,OB,W,143,-8.884713223745536,2016,inf,1.5511663758024308
782,20160710,SK,KT,L,151,-0.8847132237455355,2016,inf,1.1438500300299619
783,20160710,KT,SK,W,169,17.115286776254464,2016,,0.9258644397147244
784,20160710,LT,LG,L,162,10.115286776254464,2016,inf,0.9915485209230739
785,20160710,LG,LT,W,135,-16.884713223745536,2016,inf,1.4772979206561154
786,20160710,WO,NC,W,169,17.115286776254464,2016,6.277872330003317,1.367540131090048
787,20160710,NC,WO,L,166,14.115286776254464,2016,5.607897177994281,1.2574215367976866
788,20160710,HH,SS,W,177,25.115286776254464,2016,inf,1.3281872491512654
789,20160710,SS,HH,L,138,-13.884713223745536,2016,inf,1.0690503769093893
790,20160712,LG,HH,W,141,-10.884713223745536,2016,inf,1.0690503769093893
791,20160712,HH,LG,L,132,-19.884713223745536,2016,inf,0.9915485209230739
792,20160712,SS,LT,W,165,13.115286776254464,2016,inf,1.4772979206561154
793,20160712,LT,SS,L,166,14.115286776254464,2016,inf,1.3281872491512654
794,20160712,NC,OB,L,161,9.115286776254464,2016,5.607897177994281,1.5511663758024308
795,20160712,OB,NC,W,152,0.11528677625446448,2016,6.003026908115338,1.367540131090048
796,20160712,HT,SK,L,168,16.115286776254464,2016,inf,0.9258644397147244
797,20160712,SK,HT,W,176,24.115286776254464,2016,inf,1.1389219336225982
798,20160712,KT,WO,L,166,14.115286776254464,2016,,1.2574215367976866
799,20160712,WO,KT,W,163,11.115286776254464,2016,6.277872330003315,1.1438500300299619
800,20160713,LG,HH,L,159,7.1152867762544645,2016,inf,1.0690503769093893
801,20160713,HH,LG,W,144,-7.8847132237455355,2016,inf,0.9915485209230739
802,20160713,SS,LT,L,186,34.115286776254464,2016,inf,1.4772979206561154
803,20160713,LT,SS,W,177,25.115286776254464,2016,inf,1.3281872491512654
804,20160713,NC,OB,W,115,-36.884713223745536,2016,5.60789717799428,1.5511663758024308
805,20160713,OB,NC,L,134,-17.884713223745536,2016,6.003026908115338,1.367540131090048
806,20160713,HT,SK,W,132,-19.884713223745536,2016,inf,0.9258644397147244
807,20160713,SK,HT,L,159,7.1152867762544645,2016,inf,1.1389219336225982
808,20160713,KT,WO,L,210,58.115286776254464,2016,,1.2574215367976866
809,20160713,WO,KT,W,168,16.115286776254464,2016,6.277872330003315,1.1438500300299619
810,20160714,LG,HH,L,159,7.1152867762544645,2016,inf,1.0690503769093893
811,20160714,HH,LG,W,149,-2.8847132237455355,2016,inf,0.9915485209230739
812,20160714,SS,LT,L,174,22.115286776254464,2016,inf,1.4772979206561154
813,20160714,LT,SS,W,181,29.115286776254464,2016,inf,1.3281872491512654
814,20160714,NC,OB,W,128,-23.884713223745536,2016,5.60789717799428,1.5511663758024308
815,20160714,OB,NC,L,148,-3.8847132237455355,2016,6.003026908115338,1.367540131090048
816,20160714,HT,SK,L,186,34.115286776254464,2016,inf,0.9258644397147244
817,20160714,SK,HT,W,153,1.1152867762544645,2016,inf,1.1389219336225982
818,20160714,KT,WO,L,194,42.115286776254464,2016,,1.2574215367976866
819,20160714,WO,KT,W,133,-18.884713223745536,2016,6.277872330003315,1.1438500300299619
820,20160719,LT,HT,L,182,30.115286776254464,2016,inf,1.1389219336225982
821,20160719,HT,LT,W,157,5.1152867762544645,2016,inf,1.4772979206561154
822,20160719,HH,KT,W,158,6.1152867762544645,2016,inf,1.1438500300299619
823,20160719,KT,HH,L,189,37.115286776254464,2016,6.266654629495883,1.0690503769093893
824,20160719,WO,LG,L,206,54.115286776254464,2016,6.277872330003317,0.9915485209230739
825,20160719,LG,WO,W,170,18.115286776254464,2016,inf,1.2574215367976866
826,20160719,NC,SK,L,175,23.115286776254464,2016,5.607897177994282,0.9258644397147244
827,20160719,SK,NC,W,128,-23.884713223745536,2016,inf,1.367540131090048
828,20160719,OB,SS,W,139,-12.884713223745536,2016,6.003026908115338,1.3281872491512654
829,20160719,SS,OB,L,124,-27.884713223745536,2016,inf,1.5511663758024308
830,20160720,LT,HT,W,171,19.115286776254464,2016,inf,1.1389219336225982
831,20160720,HT,LT,L,160,8.115286776254464,2016,inf,1.4772979206561154
832,20160720,HH,KT,L,174,22.115286776254464,2016,inf,1.1438500300299619
833,20160720,KT,HH,W,159,7.1152867762544645,2016,6.266654629495883,1.0690503769093893
834,20160720,WO,LG,W,157,5.1152867762544645,2016,6.277872330003317,0.9915485209230739
835,20160720,LG,WO,L,122,-29.884713223745536,2016,inf,1.2574215367976866
836,20160720,NC,SK,W,155,3.1152867762544645,2016,5.607897177994282,0.9258644397147244
837,20160720,SK,NC,L,118,-33.884713223745536,2016,inf,1.367540131090048
838,20160720,OB,SS,L,129,-22.884713223745536,2016,6.003026908115338,1.3281872491512654
839,20160720,SS,OB,W,116,-35.884713223745536,2016,inf,1.5511663758024308
840,20160721,LT,HT,W,169,17.115286776254464,2016,inf,1.1389219336225982
841,20160721,HT,LT,L,169,17.115286776254464,2016,inf,1.4772979206561154
842,20160721,HH,KT,W,118,-33.884713223745536,2016,inf,1.1438500300299619
843,20160721,KT,HH,L,154,2.1152867762544645,2016,6.266654629495883,1.0690503769093893
844,20160721,WO,LG,W,157,5.1152867762544645,2016,6.277872330003317,0.9915485209230739
845,20160721,LG,WO,L,145,-6.8847132237455355,2016,inf,1.2574215367976866
846,20160721,NC,SK,W,139,-12.884713223745536,2016,5.607897177994281,0.9258644397147244
847,20160721,SK,NC,L,153,1.1152867762544645,2016,inf,1.367540131090048
848,20160721,OB,SS,L,145,-6.8847132237455355,2016,6.003026908115338,1.3281872491512654
849,20160721,SS,OB,W,170,18.115286776254464,2016,inf,1.5511663758024308
850,20160722,LT,HH,W,142,-9.884713223745536,2016,inf,1.0690503769093893
851,20160722,HH,LT,L,172,20.115286776254464,2016,inf,1.4772979206561154
852,20160722,HT,NC,W,143,-8.884713223745536,2016,inf,1.367540131090048
853,20160722,NC,HT,L,167,15.115286776254464,2016,5.607897177994281,1.1389219336225982
854,20160722,LG,OB,L,189,37.115286776254464,2016,inf,1.5511663758024308
855,20160722,OB,LG,W,137,-14.884713223745536,2016,6.003026908115338,0.9915485209230739
856,20160722,KT,SS,W,154,2.1152867762544645,2016,6.266654629495883,1.3281872491512654
857,20160722,SS,KT,L,154,2.1152867762544645,2016,inf,1.1438500300299619
858,20160722,SK,WO,W,185,33.115286776254464,2016,inf,1.2574215367976866
859,20160722,WO,SK,L,157,5.1152867762544645,2016,6.277872330003315,0.9258644397147244
860,20160723,LT,HH,W,163,11.115286776254464,2016,inf,1.0690503769093893
861,20160723,HH,LT,L,179,27.115286776254464,2016,inf,1.4772979206561154
862,20160723,HT,NC,L,175,23.115286776254464,2016,inf,1.367540131090048
863,20160723,NC,HT,W,116,-35.884713223745536,2016,5.60789717799428,1.1389219336225982
864,20160723,LG,OB,W,170,18.115286776254464,2016,inf,1.5511663758024308
865,20160723,OB,LG,L,136,-15.884713223745536,2016,6.003026908115338,0.9915485209230739
866,20160723,KT,SS,L,184,32.115286776254464,2016,6.266654629495883,1.3281872491512654
867,20160723,SS,KT,W,129,-22.884713223745536,2016,inf,1.1438500300299619
868,20160723,SK,WO,L,180,28.115286776254464,2016,inf,1.2574215367976866
869,20160723,WO,SK,W,159,7.1152867762544645,2016,6.2778723300033175,0.9258644397147244
870,20160724,LT,HH,L,170,18.115286776254464,2016,inf,1.0690503769093893
871,20160724,HH,LT,W,106,-45.884713223745536,2016,inf,1.4772979206561154
872,20160724,HT,NC,L,185,33.115286776254464,2016,inf,1.367540131090048
873,20160724,NC,HT,W,163,11.115286776254464,2016,5.607897177994282,1.1389219336225982
874,20160724,LG,OB,L,144,-7.8847132237455355,2016,inf,1.5511663758024308
875,20160724,OB,LG,W,144,-7.8847132237455355,2016,6.012576871595104,0.9915485209230739
876,20160724,KT,SS,W,141,-10.884713223745536,2016,6.266654629495883,1.3281872491512654
877,20160724,SS,KT,L,110,-41.884713223745536,2016,inf,1.1438500300299619
878,20160724,SK,WO,W,116,-35.884713223745536,2016,inf,1.2574215367976866
879,20160724,WO,SK,L,108,-43.884713223745536,2016,6.277872330003317,0.9258644397147244
880,20160726,HT,KT,W,156,4.1152867762544645,2016,inf,1.1438500300299619
881,20160726,KT,HT,L,154,2.1152867762544645,2016,6.266654629495883,1.1389219336225982
882,20160726,LG,LT,L,189,37.115286776254464,2016,inf,1.4772979206561154
883,20160726,LT,LG,W,177,25.115286776254464,2016,inf,0.9915485209230739
884,20160726,SS,NC,L,160,8.115286776254464,2016,inf,1.367540131090048
885,20160726,NC,SS,W,164,12.115286776254464,2016,5.607897177994281,1.3281872491512654
886,20160726,WO,OB,L,125,-26.884713223745536,2016,6.277872330003314,1.5511663758024308
887,20160726,OB,WO,W,149,-2.8847132237455355,2016,6.012576871595102,1.2574215367976866
888,20160726,HH,SK,L,140,-11.884713223745536,2016,inf,0.9258644397147244
889,20160726,SK,HH,W,152,0.11528677625446448,2016,inf,1.0690503769093893
890,20160727,HT,KT,W,137,-14.884713223745536,2016,inf,1.1438500300299619
891,20160727,KT,HT,L,150,-1.8847132237455355,2016,6.266654629495883,1.1389219336225982
892,20160727,LG,LT,W,134,-17.884713223745536,2016,inf,1.4772979206561154
893,20160727,LT,LG,L,135,-16.884713223745536,2016,inf,0.9915485209230739
894,20160727,SS,NC,W,177,25.115286776254464,2016,inf,1.367540131090048
895,20160727,NC,SS,L,151,-0.8847132237455355,2016,5.60789717799428,1.3281872491512654
896,20160727,WO,OB,W,141,-10.884713223745536,2016,6.277872330003315,1.5511663758024308
897,20160727,OB,WO,L,163,11.115286776254464,2016,6.012576871595104,1.2574215367976866
898,20160727,HH,SK,W,124,-27.884713223745536,2016,inf,0.9258644397147244
899,20160727,SK,HH,L,174,22.115286776254464,2016,inf,1.0690503769093893
900,20160728,HT,KT,W,132,-19.884713223745536,2016,inf,1.1438500300299619
901,20160728,KT,HT,L,135,-16.884713223745536,2016,6.266654629495883,1.1389219336225982
902,20160728,LG,LT,W,158,6.1152867762544645,2016,inf,1.4772979206561154
903,20160728,LT,LG,L,150,-1.8847132237455355,2016,inf,0.9915485209230739
904,20160728,SS,NC,L,176,24.115286776254464,2016,inf,1.367540131090048
905,20160728,NC,SS,W,158,6.1152867762544645,2016,5.607897177994281,1.3281872491512654
906,20160728,WO,OB,W,150,-1.8847132237455355,2016,6.186298687115377,1.5511663758024308
907,20160728,OB,WO,L,169,17.115286776254464,2016,6.012576871595102,1.2574215367976866
908,20160728,HH,SK,W,160,8.115286776254464,2016,inf,0.9258644397147244
909,20160728,SK,HH,L,167,15.115286776254464,2016,inf,1.0690503769093893
910,20160729,OB,HH,L,220,68.11528677625446,2016,6.012576871595104,1.0690503769093893
911,20160729,HH,OB,W,194,42.115286776254464,2016,inf,1.5511663758024308
912,20160729,SK,HT,L,183,31.115286776254464,2016,inf,1.1389219336225982
913,20160729,HT,SK,W,181,29.115286776254464,2016,inf,0.9258644397147244
914,20160729,NC,LG,L,133,-18.884713223745536,2016,5.607897177994281,0.9915485209230739
915,20160729,LG,NC,W,159,7.1152867762544645,2016,inf,1.367540131090048
916,20160729,KT,LT,W,193,41.115286776254464,2016,6.266654629495883,1.4772979206561154
917,20160729,LT,KT,L,201,49.115286776254464,2016,inf,1.1438500300299619
918,20160729,SS,WO,W,189,37.115286776254464,2016,inf,1.2574215367976866
919,20160729,WO,SS,L,183,31.115286776254464,2016,6.285989314080919,1.3281872491512654
920,20160730,OB,HH,L,207,55.115286776254464,2016,6.012576871595104,1.0690503769093893
921,20160730,HH,OB,W,171,19.115286776254464,2016,inf,1.5511663758024308
922,20160730,SK,HT,L,145,-6.8847132237455355,2016,inf,1.1389219336225982
923,20160730,HT,SK,W,121,-30.884713223745536,2016,inf,0.9258644397147244
924,20160730,NC,LG,L,165,13.115286776254464,2016,5.607897177994281,0.9915485209230739
925,20160730,LG,NC,W,138,-13.884713223745536,2016,inf,1.367540131090048
926,20160730,KT,LT,W,168,16.115286776254464,2016,6.266654629495883,1.4772979206561154
927,20160730,LT,KT,L,124,-27.884713223745536,2016,inf,1.1438500300299619
928,20160731,OB,HH,W,132,-19.884713223745536,2016,6.012576871595104,1.0690503769093893
929,20160731,HH,OB,L,151,-0.8847132237455355,2016,inf,1.5511663758024308
930,20160731,SK,HT,L,177,25.115286776254464,2016,inf,1.1389219336225982
931,20160731,HT,SK,W,127,-24.884713223745536,2016,inf,0.9258644397147244
932,20160731,NC,LG,W,161,9.115286776254464,2016,5.607897177994281,0.9915485209230739
933,20160731,LG,NC,L,171,19.115286776254464,2016,inf,1.367540131090048
934,20160731,KT,LT,W,123,-28.884713223745536,2016,6.266654629495883,1.4772979206561154
935,20160731,LT,KT,L,128,-23.884713223745536,2016,inf,1.1438500300299619
936,20160802,HT,HH,W,168,16.115286776254464,2016,inf,1.0690503769093893
937,20160802,HH,HT,L,181,29.115286776254464,2016,inf,1.1389219336225982
938,20160802,OB,LG,W,127,-24.884713223745536,2016,6.012576871595105,0.9915485209230739
939,20160802,LG,OB,L,171,19.115286776254464,2016,inf,1.5511663758024308
940,20160803,HT,HH,L,181,29.115286776254464,2016,inf,1.0690503769093893
941,20160803,HH,HT,W,132,-19.884713223745536,2016,inf,1.1389219336225982
942,20160803,OB,LG,L,160,8.115286776254464,2016,6.012576871595104,0.9915485209230739
943,20160803,LG,OB,W,199,47.115286776254464,2016,inf,1.5511663758024308
944,20160803,SK,SS,W,120,-31.884713223745536,2016,inf,1.3281872491512654
945,20160803,SS,SK,L,139,-12.884713223745536,2016,inf,0.9258644397147244
946,20160803,LT,WO,W,160,8.115286776254464,2016,inf,1.2574215367976866
947,20160803,WO,LT,L,160,8.115286776254464,2016,6.285989314080923,1.4772979206561154
948,20160804,HT,HH,W,129,-22.884713223745536,2016,inf,1.0690503769093893
949,20160804,HH,HT,L,149,-2.8847132237455355,2016,inf,1.1389219336225982
950,20160804,NC,KT,W,167,15.115286776254464,2016,5.607897177994282,1.1438500300299619
951,20160804,KT,NC,L,158,6.1152867762544645,2016,6.266654629495883,1.367540131090048
952,20160804,OB,LG,L,198,46.115286776254464,2016,6.012576871595102,0.9915485209230739
953,20160804,LG,OB,W,204,52.115286776254464,2016,inf,1.5511663758024308
954,20160804,SK,SS,L,132,-19.884713223745536,2016,inf,1.3281872491512654
955,20160804,SS,SK,W,161,9.115286776254464,2016,inf,0.9258644397147244
956,20160804,LT,WO,L,165,13.115286776254464,2016,inf,1.2574215367976866
957,20160804,WO,LT,W,155,3.1152867762544645,2016,6.285989314080923,1.4772979206561154
958,20160805,SS,HT,W,127,-24.884713223745536,2016,inf,1.1389219336225982
959,20160805,HT,SS,L,135,-16.884713223745536,2016,inf,1.3281872491512654
960,20160805,LG,KT,W,119,-32.884713223745536,2016,inf,1.1438500300299619
961,20160805,KT,LG,L,179,27.115286776254464,2016,6.266654629495883,0.9915485209230739
962,20160805,HH,NC,W,165,13.115286776254464,2016,inf,1.367540131090048
963,20160805,NC,HH,L,173,21.115286776254464,2016,5.607897177994282,1.0690503769093893
964,20160805,LT,OB,W,127,-24.884713223745536,2016,inf,1.5511663758024308
965,20160805,OB,LT,L,152,0.11528677625446448,2016,6.012576871595104,1.4772979206561154
966,20160805,WO,SK,L,145,-6.8847132237455355,2016,6.285989314080922,0.9258644397147244
967,20160805,SK,WO,W,141,-10.884713223745536,2016,inf,1.2574215367976866
968,20160806,SS,HT,L,154,2.1152867762544645,2016,inf,1.1389219336225982
969,20160806,HT,SS,W,188,36.115286776254464,2016,inf,1.3281872491512654
970,20160806,LG,KT,W,128,-23.884713223745536,2016,inf,1.1438500300299619
971,20160806,KT,LG,L,147,-4.8847132237455355,2016,6.266654629495883,0.9915485209230739
972,20160806,HH,NC,L,170,18.115286776254464,2016,inf,1.367540131090048
973,20160806,NC,HH,W,139,-12.884713223745536,2016,5.60789717799428,1.0690503769093893
974,20160806,LT,OB,W,114,-37.884713223745536,2016,inf,1.5511663758024308
975,20160806,OB,LT,L,178,26.115286776254464,2016,6.012576871595102,1.4772979206561154
976,20160806,WO,SK,L,166,14.115286776254464,2016,6.285989314080922,0.9258644397147244
977,20160806,SK,WO,W,156,4.1152867762544645,2016,inf,1.2574215367976866
978,20160807,SS,HT,W,174,22.115286776254464,2016,inf,1.1389219336225982
979,20160807,HT,SS,L,150,-1.8847132237455355,2016,inf,1.3281872491512654
980,20160807,LG,KT,W,148,-3.8847132237455355,2016,inf,1.1438500300299619
981,20160807,KT,LG,L,167,15.115286776254464,2016,6.266654629495883,0.9915485209230739
982,20160807,HH,NC,W,159,7.1152867762544645,2016,inf,1.367540131090048
983,20160807,NC,HH,L,144,-7.8847132237455355,2016,5.607897177994281,1.0690503769093893
984,20160807,LT,OB,L,193,41.115286776254464,2016,inf,1.5511663758024308
985,20160807,OB,LT,W,169,17.115286776254464,2016,6.012576871595102,1.4772979206561154
986,20160807,WO,SK,W,152,0.11528677625446448,2016,6.285989314080922,0.9258644397147244
987,20160807,SK,WO,L,128,-23.884713223745536,2016,inf,1.2574215367976866
988,20160809,OB,HT,W,150,-1.8847132237455355,2016,6.012576871595104,1.1389219336225982
989,20160809,HT,OB,L,163,11.115286776254464,2016,inf,1.5511663758024308
990,20160809,SK,LG,L,179,27.115286776254464,2016,inf,0.9915485209230739
991,20160809,LG,SK,W,127,-24.884713223745536,2016,inf,0.9258644397147244
992,20160809,NC,LT,W,148,-3.8847132237455355,2016,5.60789717799428,1.4772979206561154
993,20160809,LT,NC,L,159,7.1152867762544645,2016,inf,1.367540131090048
994,20160809,HH,SS,W,129,-22.884713223745536,2016,inf,1.3281872491512654
995,20160809,SS,HH,L,150,-1.8847132237455355,2016,inf,1.0690503769093893
996,20160809,KT,WO,L,136,-15.884713223745536,2016,6.266654629495883,1.2574215367976866
997,20160809,WO,KT,W,148,-3.8847132237455355,2016,6.285989314080922,1.1438500300299619
998,20160810,OB,HT,L,179,27.115286776254464,2016,6.012576871595104,1.1389219336225982
999,20160810,HT,OB,W,163,11.115286776254464,2016,inf,1.5511663758024308
1000,20160810,SK,LG,L,163,11.115286776254464,2016,inf,0.9915485209230739
1001,20160810,LG,SK,W,146,-5.8847132237455355,2016,inf,0.9258644397147244
1002,20160810,NC,LT,W,174,22.115286776254464,2016,5.607897177994281,1.4772979206561154
1003,20160810,LT,NC,L,188,36.115286776254464,2016,inf,1.367540131090048
1004,20160810,HH,SS,L,180,28.115286776254464,2016,inf,1.3281872491512654
1005,20160810,SS,HH,W,180,28.115286776254464,2016,inf,1.0690503769093893
1006,20160810,KT,WO,L,116,-35.884713223745536,2016,6.266654629495883,1.2574215367976866
1007,20160810,WO,KT,W,133,-18.884713223745536,2016,6.285989314080922,1.1438500300299619
1008,20160811,LT,HH,L,145,-6.8847132237455355,2016,inf,1.0690503769093893
1009,20160811,HH,LT,W,139,-12.884713223745536,2016,inf,1.4772979206561154
1010,20160811,WO,HT,W,174,22.115286776254464,2016,6.285989314080923,1.1389219336225982
1011,20160811,HT,WO,L,162,10.115286776254464,2016,inf,1.2574215367976866
1012,20160811,SK,KT,W,174,22.115286776254464,2016,inf,1.1438500300299619
1013,20160811,KT,SK,L,188,36.115286776254464,2016,6.266654629495883,0.9258644397147244
1014,20160811,LG,NC,W,159,7.1152867762544645,2016,inf,1.367540131090048
1015,20160811,NC,LG,L,130,-21.884713223745536,2016,5.60789717799428,0.9915485209230739
1016,20160811,SS,OB,L,186,34.115286776254464,2016,inf,1.5511663758024308
1017,20160811,OB,SS,W,140,-11.884713223745536,2016,6.012576871595104,1.3281872491512654
1018,20160812,LT,HH,W,127,-24.884713223745536,2016,inf,1.0690503769093893
1019,20160812,HH,LT,L,166,14.115286776254464,2016,inf,1.4772979206561154
1020,20160812,WO,HT,L,162,10.115286776254464,2016,6.285989314080922,1.1389219336225982
1021,20160812,HT,WO,W,166,14.115286776254464,2016,inf,1.2574215367976866
1022,20160812,SK,KT,W,158,6.1152867762544645,2016,inf,1.1438500300299619
1023,20160812,KT,SK,L,127,-24.884713223745536,2016,6.266654629495883,0.9258644397147244
1024,20160812,LG,NC,W,169,17.115286776254464,2016,inf,1.367540131090048
1025,20160812,NC,LG,L,159,7.1152867762544645,2016,5.607897177994281,0.9915485209230739
1026,20160812,SS,OB,L,166,14.115286776254464,2016,inf,1.5511663758024308
1027,20160812,OB,SS,W,154,2.1152867762544645,2016,6.012576871595104,1.3281872491512654
1028,20160813,HT,HH,W,158,6.1152867762544645,2016,inf,1.0690503769093893
1029,20160813,HH,HT,L,142,-9.884713223745536,2016,inf,1.1389219336225982
1030,20160813,NC,KT,W,121,-30.884713223745536,2016,5.607897177994282,1.1438500300299619
1031,20160813,KT,NC,L,146,-5.8847132237455355,2016,6.266654629495883,1.367540131090048
1032,20160813,SS,LG,W,154,2.1152867762544645,2016,inf,0.9915485209230739
