,GDAY_DS,T_ID,VS_T_ID,year,year_team_hit_avg,make_score_ratio,four_ball,steal,RBI
1055,20160529,4,0,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1056,20160531,4,2,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1057,20160601,4,2,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1058,20160602,4,2,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1059,20160603,4,5,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1060,20160605,4,5,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1061,20160607,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1062,20160608,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1063,20160609,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1064,20160610,4,6,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1065,20160611,4,6,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1066,20160612,4,6,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1067,20160614,4,9,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1068,20160615,4,9,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1069,20160616,4,9,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1070,20160617,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1071,20160618,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1072,20160619,4,7,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1073,20160621,4,1,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1074,20160622,4,1,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1075,20160623,4,1,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1076,20160624,4,0,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1077,20160625,4,0,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1078,20160626,4,0,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1079,20160628,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1080,20160629,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1081,20160630,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1082,20160706,4,5,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1083,20160707,4,5,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1084,20160708,4,3,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1085,20160709,4,3,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1086,20160710,4,3,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1087,20160712,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1088,20160713,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034072,0.10076387540555427
1089,20160714,4,8,2016,0.28774245150969807,0.2850174216027875,0.07951983988544284,0.6708057808034074,0.10076387540555427
1090,20160719,4,1,2016,0.28774245150969807,0.2850174216027875,0.08279235405042959,0.6630418816759797,0.10352988841512735
1091,20160720,4,1,2016,0.28774245150969807,0.2850174216027875,0.08279235405042959,0.6630418816759797,0.10352988841512735
1092,20160721,4,1,2016,0.28774245150969807,0.2850174216027875,0.08279235405042959,0.6630418816759797,0.10352988841512735
1093,20160722,4,0,2016,0.28774245150969807,0.2850174216027875,0.08279235405042959,0.6630418816759797,0.10352988841512735
1094,20160723,4,0,2016,0.28774245150969807,0.2850174216027875,0.08279235405042959,0.6630418816759797,0.10352988841512735
1095,20160724,4,0,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1096,20160726,4,3,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1097,20160727,4,3,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902056
1098,20160728,4,3,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1099,20160729,4,2,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1100,20160730,4,2,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1101,20160731,4,2,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902056
1102,20160803,4,9,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1103,20160804,4,9,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1104,20160805,4,6,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1105,20160806,4,6,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1106,20160807,4,6,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1107,20160809,4,5,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902056
1108,20160810,4,5,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1109,20160811,4,0,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1110,20160812,4,0,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.6652698743981419,0.10244020427902055
1111,20160813,4,7,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1112,20160814,4,7,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1113,20160816,4,9,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1114,20160817,4,9,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1115,20160818,4,1,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1116,20160819,4,1,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1117,20160820,4,7,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1118,20160821,4,7,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1119,20160823,4,2,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1120,20160824,4,2,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1121,20160826,4,6,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1122,20160827,4,8,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1123,20160830,4,3,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1124,20160831,4,3,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902056
1125,20160901,4,5,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902055
1126,20160903,4,1,2016,0.28774245150969807,0.2850174216027875,0.08212826249063623,0.665269874398142,0.10244020427902059
1127,20160904,4,1,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1128,20160906,4,6,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1129,20160907,4,6,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1130,20160908,4,8,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1131,20160909,4,8,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390504
1132,20160910,4,3,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1133,20160911,4,3,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390502
1134,20160913,4,2,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1135,20160914,4,2,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1136,20160915,4,0,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1137,20160916,4,0,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1138,20160918,4,9,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1139,20160919,4,9,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390504
1140,20160921,4,8,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1141,20160924,4,5,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1142,20160925,4,5,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1143,20160927,4,2,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390504
1144,20160929,4,2,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390504
1145,20160930,4,2,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1146,20161001,4,5,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1147,20161002,4,5,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983563,0.10349161926390503
1148,20161004,4,6,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1149,20161006,4,3,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1150,20161007,4,9,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390502
1151,20161009,4,9,2016,0.28774245150969807,0.2850174216027875,0.07989913191006096,0.6663925811983564,0.10349161926390503
1152,20160401,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1153,20160402,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1154,20160405,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1155,20160406,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1156,20160407,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1157,20160408,8,4,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1158,20160409,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1159,20160410,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1160,20160412,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1161,20160413,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1162,20160414,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1163,20160415,8,6,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1164,20160417,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1165,20160419,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1166,20160420,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1167,20160421,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1168,20160422,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1169,20160423,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1170,20160424,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1171,20160426,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1172,20160428,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1173,20160429,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1174,20160430,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1175,20160501,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1176,20160503,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1177,20160504,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1178,20160505,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1179,20160506,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1180,20160507,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1181,20160508,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1182,20160510,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1183,20160511,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1184,20160512,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1185,20160513,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1186,20160514,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1187,20160515,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1188,20160517,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1189,20160518,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1190,20160519,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1191,20160520,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1192,20160521,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1193,20160522,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1194,20160524,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1195,20160525,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1196,20160526,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1197,20160527,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1198,20160528,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1199,20160529,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1200,20160531,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1201,20160601,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1202,20160602,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1203,20160603,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1204,20160604,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1205,20160605,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1206,20160607,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1207,20160608,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1208,20160609,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1209,20160610,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1210,20160611,8,1,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.1099423491112023
1211,20160612,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1212,20160614,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1213,20160615,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1214,20160616,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1215,20160617,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1216,20160618,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1217,20160619,8,6,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1218,20160621,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1219,20160622,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1220,20160623,8,9,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1221,20160624,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1222,20160625,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1223,20160626,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1224,20160628,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1225,20160629,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1226,20160630,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1227,20160705,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1228,20160707,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1229,20160708,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1230,20160709,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1231,20160710,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1232,20160712,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1233,20160713,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1234,20160714,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1235,20160719,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1236,20160720,8,6,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1237,20160721,8,6,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1238,20160722,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1239,20160723,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1240,20160724,8,2,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1241,20160726,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1242,20160727,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1243,20160728,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1244,20160729,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1245,20160803,8,7,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1246,20160804,8,7,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1247,20160805,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1248,20160806,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1249,20160807,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1250,20160809,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1251,20160810,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1252,20160811,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1253,20160812,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1254,20160813,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.1099423491112023
1255,20160814,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1256,20160816,8,5,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1257,20160817,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1258,20160818,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300885,0.10994234911120233
1259,20160819,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1260,20160820,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1261,20160821,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1262,20160823,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1263,20160824,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1264,20160825,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1265,20160827,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1266,20160830,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1267,20160831,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1268,20160901,8,1,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1269,20160903,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1270,20160904,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1271,20160906,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1272,20160907,8,2,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1273,20160908,8,4,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1274,20160909,8,4,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1275,20160910,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1276,20160911,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1277,20160913,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1278,20160914,8,0,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1279,20160915,8,7,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1280,20160916,8,7,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1281,20160917,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1282,20160918,8,3,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1283,20160920,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1284,20160921,8,4,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300884,0.10994234911120233
1285,20160923,8,6,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1286,20160924,8,9,2016,0.2929511093657962,0.2982216142270862,0.07878196563235772,0.6038429008300885,0.10994234911120233
1287,20160925,8,9,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1288,20160927,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1289,20160929,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
1290,20160929,8,5,2016,0.2929511093657962,0.2982216142270862,0.0787819656323577,0.6038429008300884,0.10994234911120233
